OSM_ID,Latitude,Longitude,Name,Transit,Finance,Education,Retail,Civic,Healthcare,Food_Place,Government,Parking_Lot,PSGC,UrbanRural_2020CPH,Population_2020,Cluster
9905442664,15.3286282,119.9721516,TGP,0,8,1,0,1,0,26,0,1,307105009.0,U,"2,403",1
9916076001,11.0300665,125.7237845,Naputo Pharmacy,3,3,1,0,0,3,5,0,0,802609039.0,R,364,1
9917345820,14.4576263,120.5626016,TGP,0,0,0,0,0,0,0,0,0,300807001.0,U,"18,868",1
9919559604,14.6811545,121.069523,TGP,1,29,19,1,22,5,157,0,17,1381300080.0,U,"110,738",3
9919559605,14.6813199,121.0695156,Dailymeds Pharmacy,1,29,19,1,22,5,157,0,17,1381300080.0,U,"110,738",3
9919576943,14.6805863,121.0694848,FFAM Pharmacy,1,30,19,1,22,6,161,0,18,1381300140.0,U,"111,901",3
9921868833,10.4100186,119.1767524,Portbay Pharmacy,0,5,0,0,2,1,46,0,0,1705319007.0,U,"6,621",1
9922426224,16.4182331,120.596492,Bonifacio Drugstore,11,94,25,3,30,33,675,0,14,1430300111.0,U,"1,125",0
9925018663,14.418697,120.9975366,Miana Drug,0,3,10,1,9,6,54,0,2,1380200008.0,U,"42,505",1
9925068467,14.4167393,120.9944698,J. Agustin Pharmacy,0,2,7,1,8,5,48,0,1,1380200008.0,U,"42,505",1
9925068480,14.4169123,120.9944393,The Generics Pharmacy,0,4,7,1,8,5,48,0,1,1380200008.0,U,"42,505",1
9925175970,14.4301533,120.992103,MedMart Pharmacy,2,24,8,1,10,14,184,0,2,1380200017.0,U,"43,978",1
9929929510,16.025025,120.1465984,Labrador Drugstore,0,0,0,0,0,0,0,0,0,105521006.0,U,"2,222",1
9932101780,15.9536067,120.217693,October Pharmacy,0,3,2,1,1,0,11,0,0,105515016.0,U,"11,015",1
9932101793,15.9541122,120.2176651,LVC Pharmacy,0,3,2,1,1,0,11,0,0,105515016.0,U,"11,015",1
9932178130,15.9548794,120.2177104,TGP,0,3,2,1,1,0,11,0,0,105515016.0,U,"11,015",1
9932216065,15.9517222,120.2177071,Saint Leo Pharmacy,0,3,1,1,1,0,11,0,0,105515016.0,U,"11,015",1
9932485852,14.5100901,121.0639896,Allcare Pharmacy,4,5,33,21,20,22,43,1,4,1381500022.0,U,"55,928",3
9935879354,15.8894733,120.2386156,Saint Raphael Medical & Diagnostic Center,0,1,0,0,1,0,1,0,0,105502011.0,U,"3,527",1
9935879364,15.8899545,120.2384077,TGP,0,1,0,0,1,0,1,0,0,105502011.0,U,"3,527",1
9935879392,15.8905136,120.2378827,Saint Joseph Drug,0,1,0,0,1,0,1,0,0,105502011.0,U,"3,527",1
9935919478,15.8880777,120.2385069,Farmacia Amancio,0,1,0,0,1,0,1,0,0,105502011.0,U,"3,527",1
9938721101,16.4095212,120.6108083,Minz Pharmacy,10,73,13,1,18,28,610,0,16,1430300157.0,U,564,0
9943109175,14.7270131,121.0073977,VistaCare Pharmacy,0,9,6,3,9,5,49,0,1,1380100167.0,U,"57,041",1
9943255622,14.6247142,121.0165108,Yvette Pharmacy,6,136,16,3,25,23,286,0,13,1381300121.0,U,"55,404",3
9943255631,14.6245075,121.0163634,The Realmed Pharmacy,6,134,16,3,25,22,283,0,13,1381300121.0,U,"55,404",3
9944098051,17.0844137,120.900841,Shanelle Pharmacy,2,2,0,1,0,1,31,0,0,1404409014.0,U,"1,490",1
9944098052,17.0841991,120.9003542,The Generics Pharmacy,2,2,0,1,0,1,31,0,0,1404409014.0,U,"1,490",1
9945623503,15.9270925,120.3460655,Saint Joseph Drug,2,13,3,0,1,5,42,0,15,105532016.0,U,801,1
9945623515,15.9269043,120.3456773,Helenski Drugstore,2,13,3,0,1,5,42,0,15,105532022.0,R,"1,194",1
9945652514,15.9336263,120.3443268,TGP,2,13,3,0,2,9,42,0,13,105532076.0,U,"1,385",1
9945722593,15.9264484,120.348222,Saint Charles Pharmacy,2,13,3,0,2,5,42,0,14,105532076.0,U,"1,385",1
9945722600,15.925309,120.3465745,TGP,2,13,3,0,1,5,42,0,15,105532061.0,U,514,1
9945745693,15.7899229,120.2941192,JMCA Drug Store,0,10,1,0,1,1,25,0,0,105527083.0,R,706,1
9949806247,14.752127,121.0177939,Green Corner Pharmacy,1,1,6,3,9,5,61,0,1,1380100171.0,U,"111,713",1
9949884553,14.7491883,121.0057119,Bagumbong Pharmacy,1,1,7,2,9,2,44,0,0,1380100171.0,U,"111,713",1
9951229097,14.9799309,120.7534475,Eins Pharmacy,0,1,1,0,1,1,16,0,1,305418004.0,U,"2,147",1
9951229102,14.9806028,120.7528834,Biomed,0,1,1,0,1,1,15,0,1,305418004.0,U,"2,147",1
9951318136,14.9609635,120.7579958,GoodMeds Pharmacy,0,11,3,0,1,3,23,0,1,305402010.0,U,"13,408",1
9951318143,14.9589482,120.7581018,Metro Life Pharmacy,0,11,3,0,1,4,20,0,1,305402010.0,U,"13,408",1
9951365674,14.9566782,120.7585812,Medmax Pharmacy,0,11,3,0,1,4,20,0,1,305402010.0,U,"13,408",1
9951365678,14.9549134,120.7583532,KCN Pharmacy,0,11,3,0,2,4,20,0,1,305402010.0,U,"13,408",1
9951390371,14.9505437,120.7586604,Lifeplus,0,11,3,0,1,4,20,0,1,305402012.0,U,"23,686",1
9951390376,14.9506817,120.7589252,Mercury Drug,0,11,3,0,1,4,20,0,1,305402012.0,U,"23,686",1
9953779765,14.698795,120.9792944,Generika,0,54,5,2,22,18,114,0,7,1381600020.0,U,"23,081",3
9953855193,14.6985877,120.9799027,TGP,0,54,5,2,21,19,115,0,7,1381600020.0,U,"23,081",3
9955153056,14.9398529,120.7364554,RMK Botika,0,0,0,0,0,0,2,0,0,305402007.0,U,"8,307",1
9955268732,14.9490232,120.7587489,Mercury Drug,0,11,3,0,1,4,20,0,1,305402012.0,U,"23,686",1
9955268734,14.9492882,120.7587569,Drugs & More Pharmacy and Convenience Store,0,11,3,0,1,4,20,0,1,305402012.0,U,"23,686",1
9955319696,14.9506344,120.7595884,Zian Pharmacy,0,11,3,0,1,4,20,0,1,305402012.0,U,"23,686",1
9955319697,14.9505483,120.7590345,TGP,0,11,3,0,1,4,20,0,1,305402012.0,U,"23,686",1
9955437635,15.0961542,120.6481306,TGP,0,2,1,0,4,3,12,0,2,305416004.0,U,"42,528",1
9958687119,14.7407547,121.0071253,Prince Illidan's Pharmacy,2,3,6,4,9,4,67,0,0,1380100167.0,U,"57,041",1
9958687123,14.7406479,121.0072292,Baiza Pharmacy,2,3,6,4,8,4,67,0,0,1380100167.0,U,"57,041",1
9964306777,16.065376,120.0965162,Sual Drugstore,0,4,0,0,0,0,4,0,0,105542014.0,U,"8,028",1
9964306815,16.065195,120.0955901,Farmacia ni Dok,0,4,0,0,0,0,4,0,0,105542014.0,U,"8,028",1
9964320242,16.0647935,120.0967133,TGP,0,4,0,0,0,0,4,0,0,105542014.0,U,"8,028",1
9964320259,16.0646228,120.0969487,Saint Joseph Drug,0,4,0,0,0,0,4,0,0,105542014.0,U,"8,028",1
9964436600,16.0818299,120.0480218,Nora's Drugstore,1,0,0,0,0,0,1,0,0,105542008.0,R,"3,079",1
9966360644,16.1529813,119.9790944,Uson Pharmacy,6,11,2,0,2,8,37,0,0,105503019.0,U,"4,707",1
9966405294,16.1563937,119.9780201,Botica Plus,6,11,2,0,1,7,37,0,0,105503021.0,U,"10,874",1
9968180180,10.7534243,122.5382519,Mercury Drug,0,4,2,0,4,0,24,0,1,603036019.0,U,"5,423",1
9968180181,10.7534785,122.5375568,Watsons,0,4,2,0,4,1,24,0,1,603036019.0,U,"5,423",1
9970260486,14.6891984,121.0025185,Drug Bank Pharmacy,2,4,10,1,15,5,40,0,8,1381600011.0,U,"95,809",1
9972356963,10.3847086,124.9832553,Aces Pharmacy,0,9,4,0,5,5,28,0,0,806417031.0,U,"4,426",1
9972573427,11.2894276,122.0334318,Medvalue Pharmacy,1,1,0,0,1,0,3,0,0,600617012.0,U,"3,923",1
9972762310,14.6931855,121.071595,GFamily Pharmacy,4,34,19,3,18,12,149,0,15,1381300022.0,U,"213,229",3
9973009454,14.74383,121.0035239,Vita Med Pharmacy,1,2,6,3,12,3,51,0,0,1381600005.0,U,"49,716",1
9974080994,14.4376388,120.974434,Citidrug 2-in-1 Drugstore,3,48,11,0,11,10,181,0,3,402103021.0,U,"8,003",3
9975296431,14.7467851,120.9952587,TGP,2,1,5,1,3,1,23,0,0,1381600005.0,U,"49,716",1
9975296436,14.7468862,120.9952386,Beatrice Pharmacy,2,1,5,1,3,1,23,0,0,1381600005.0,U,"49,716",1
9975408375,14.745575,121.0021922,TGP,1,2,5,2,10,2,43,0,0,1381600005.0,U,"49,716",1
9980266514,15.897491,120.6727378,Primicias Pharmacy,0,1,0,0,0,1,3,0,0,105507008.0,U,"1,912",1
9980286230,15.8985847,120.6720123,Adriel's Pharmacy,0,1,0,0,0,1,3,0,0,105507008.0,U,"1,912",1
9980286255,15.8975838,120.6724387,Ramos Alcause Drugmart,0,1,0,0,0,1,3,0,0,105507008.0,U,"1,912",1
9981713160,14.6969754,120.9643757,Shakespeare Drugstore,0,35,7,4,21,14,99,0,8,1381600017.0,U,"52,107",3
9981713171,14.697073,120.9642805,TGP,0,35,7,4,21,14,98,0,8,1381600017.0,U,"52,107",3
9986548939,15.5177829,120.606561,Carmila Pharmacy,0,0,0,0,0,1,1,0,0,306916087.0,R,"3,076",1
9991093762,15.9755945,120.5661347,RLJ Pharmacy,5,42,3,1,3,5,94,0,0,105546032.0,U,"7,285",1
9991093776,15.9759162,120.5679962,Farmacia Urdaneta,5,42,3,1,2,5,95,0,0,105546032.0,U,"7,285",1
9991093781,15.9757189,120.5697349,Mercury Drug,4,42,3,1,2,5,96,0,0,105546032.0,U,"7,285",1
9991282730,16.0446432,120.4868845,Generika Drugstore,2,5,3,0,2,2,10,0,0,105525039.0,U,"5,470",1
9991341296,16.0444988,120.4863162,Menca Pharmacy,2,5,3,0,2,2,10,0,0,105525039.0,U,"5,470",1
9991369923,16.0446876,120.4872221,Mojozs Generics Pharmacy,2,5,3,0,2,2,10,0,0,105525039.0,U,"5,470",1
9991369924,16.0449216,120.4871913,Prudencio Pharmacy,2,5,3,0,2,2,10,0,0,105525039.0,U,"5,470",1
9991369944,16.044676,120.4866247,Saint Joseph Drug,2,5,3,0,2,2,10,0,0,105525039.0,U,"5,470",1
9995663830,14.7061764,120.9536536,EMG Pharma,1,20,9,0,20,7,67,0,3,1381600024.0,U,"8,150",1
9998119658,15.9758717,120.5714214,V&Q Pharmacy,4,42,3,1,2,5,96,0,0,105546032.0,U,"7,285",1
9998273812,16.0462697,120.591495,Mercury Drug,0,5,0,0,0,1,7,0,0,105512015.0,U,"7,353",1
9998342911,16.0476256,120.5923855,CNA Pharmacy,0,5,0,0,0,1,8,0,0,105512015.0,U,"7,353",1
9998342916,16.0475605,120.592411,Saint Joseph Drug,0,5,0,0,0,1,8,0,0,105512015.0,U,"7,353",1
9998345722,16.0473936,120.5923815,Alika's Pharmacy,0,5,0,0,0,1,7,0,0,105512015.0,U,"7,353",1
9998882523,10.9494765,122.50344,Mercury Drug,0,2,1,0,5,2,4,0,1,603023056.0,R,113,1
10002525238,14.6918882,120.9638031,Watsons Pharmacy,0,39,7,4,19,15,95,0,5,1381600017.0,U,"52,107",3
10002525239,14.6919816,120.9638084,Alpha Care Drug General Merchandise,0,39,7,4,19,15,95,0,5,1381600017.0,U,"52,107",3
10002525240,14.692219,120.9638929,Angel's Pharmacy,0,39,7,4,20,15,95,0,5,1381600017.0,U,"52,107",3
10002525241,14.691645,120.9638728,Christian's Drugstore,0,39,7,4,19,13,94,0,5,1381600017.0,U,"52,107",3
10002525243,14.6919213,120.9640146,Generika,0,39,7,4,19,15,95,0,5,1381600017.0,U,"52,107",3
10002525257,14.691143,120.9633357,Golden Cup Pharmacy,0,39,7,4,19,13,88,0,5,1381600017.0,U,"52,107",3
10002690984,14.6998811,120.9573068,SaversMed Pharmacy,1,28,9,2,18,10,76,0,3,1381600028.0,U,"6,940",3
10004871759,14.6602329,120.9567918,Saint Pierre Pharmacy,2,39,15,1,21,19,87,1,11,1380400010.0,U,"55,424",3
10005031964,14.6550963,120.9619959,Farmacia ni Dok,3,48,18,1,27,22,86,1,9,1380400010.0,U,"55,424",3
10005097142,14.6536554,120.9596155,Double 88 Pharmacy,2,42,17,1,21,22,82,1,9,1380400010.0,U,"55,424",3
10006924714,15.4770158,120.587345,Hermana Pharmacy,1,36,12,1,5,14,166,0,3,306916075.0,U,"18,105",1
10006929838,15.4765699,120.5871693,TBS Pharmacy,1,36,12,1,5,14,166,0,3,306916075.0,U,"18,105",1
10006929839,15.4766475,120.587062,TGP,1,36,12,1,5,14,166,0,3,306916075.0,U,"18,105",1
10006929840,15.4765538,120.5870278,MedCares Pharmacy,1,36,12,1,5,14,166,0,3,306916075.0,U,"18,105",1
10006929844,15.4763619,120.5871016,Budgetwise Botica,1,35,12,1,5,14,166,0,3,306916075.0,U,"18,105",1
10007162797,16.0481153,120.545245,E&J Pharmacy,0,1,0,0,0,0,0,0,0,105548013.0,U,"2,096",1
10007162806,16.0476514,120.5460571,Thirdy Drugstore,0,1,0,0,0,0,0,0,0,105548013.0,U,"2,096",1
10018773456,14.4887349,121.0608159,The Generics Pharmacy,16,15,27,10,37,21,64,0,6,1381500008.0,U,"60,376",3
10019029297,14.4951544,121.0620792,J's Pharmacy & General Merchandise,14,8,30,9,22,18,40,1,3,1381500008.0,U,"60,376",3
10019089598,14.499887,121.063694,AC Care Medical Clinic and Diagnostic Center,8,8,30,17,24,17,41,1,3,1381500022.0,U,"55,928",3
10019168893,14.5024001,121.0643289,3K Pharmacy,9,8,34,17,24,17,43,1,3,1381500022.0,U,"55,928",3
10022376159,14.5217352,121.0738152,South Star Drug,3,18,20,19,16,18,50,1,4,1381500017.0,U,"14,350",3
10024843901,16.0399478,120.3458181,Southstar Drug,4,48,7,1,9,21,184,0,6,105518021.0,U,"8,470",3
10027837744,16.0327008,120.3333022,J&H Pharmacy,4,48,6,1,8,18,197,0,9,105518018.0,U,"9,265",3
10027967443,16.0405909,120.3371626,Flor Cora's Drug Store,4,48,7,1,8,20,189,0,7,105518025.0,U,"4,389",3
10027967473,16.0421969,120.3364049,Halog's Pharmacy,4,48,7,0,8,20,190,0,7,105518003.0,U,"2,300",3
10028011169,16.0403422,120.3347419,ValueMed Generics Pharmacy,4,48,6,0,8,20,190,0,6,105518004.0,U,"1,199",3
10030098181,16.0715348,120.411154,Neighbourcare Pharmacy,0,19,3,0,3,3,24,0,0,105526013.0,U,"3,452",1
10037564742,15.8996385,120.5879411,Farmacia Bhiel and General Merchandise,0,4,0,1,1,1,13,0,1,105547014.0,U,"2,506",1
10039897785,15.9175594,120.5391423,Farmacia Si-zon,0,0,0,0,0,1,3,0,0,105547021.0,R,"3,919",1
10040102425,15.9203542,120.4267457,Healthsmart Generics Pharmacy and Medical Supplies,0,8,1,0,0,4,18,0,1,105524022.0,R,"2,690",1
10040102435,15.9205824,120.4273814,Farmacia Bhiel and General Merchandise,0,8,1,0,0,4,18,0,1,105524022.0,R,"2,690",1
10040148752,15.9194359,120.4157151,Med-Sure Pharmacy,0,8,1,0,0,4,18,0,1,105524062.0,U,"8,322",1
10040279051,15.9204225,120.414492,Botica Navarro,0,8,1,0,0,4,18,0,1,105524062.0,U,"8,322",1
10040279057,15.9205128,120.4147616,Farmacia Espinoza,0,8,1,0,0,4,18,0,1,105524062.0,U,"8,322",1
10043051380,14.7005829,121.0884212,Citi Drug,4,18,11,1,17,9,66,0,3,1381300022.0,U,"213,229",3
10043228006,14.6669659,121.0698335,Generika Drugstore,2,42,17,0,16,2,266,0,78,1381300066.0,U,"69,475",3
10045318670,14.6897893,121.0850624,MDE Pharmacy,5,35,22,2,19,10,128,0,11,1381300140.0,U,"111,901",3
10045394645,14.6862756,121.0653502,Supramed Pharmacy & Medical Supplies,1,21,14,3,23,5,113,0,10,1381300080.0,U,"110,738",3
10050668541,15.92156,120.4134755,Botica Plus,0,8,1,0,0,4,18,0,1,105524062.0,U,"8,322",1
10050813370,15.9191122,120.3567696,Jolle's Drugmart,2,13,3,0,1,3,40,0,14,105532037.0,U,"1,381",1
10056486930,14.6150865,121.0619351,Watsons,14,143,22,1,22,29,479,0,38,1381300102.0,U,"19,093",0
10056486932,14.614643,121.0621208,TGP,14,146,22,1,22,29,489,0,38,1381300102.0,U,"19,093",0
10056703061,14.6762869,121.0422792,TGP,3,52,15,5,21,12,178,0,8,1381300120.0,U,"83,114",3
10057928187,10.3087538,123.7062901,Threesixty,4,5,0,1,2,0,2,0,0,702251016.0,U,"18,948",1
10059212087,16.0733886,120.4362588,Farmacia Bhiel,0,2,1,0,0,0,2,0,0,105534014.0,R,855,1
10059233992,16.0725413,120.437844,Jervine Pharmacy,0,2,1,0,0,0,2,0,0,105534014.0,R,855,1
10059234005,16.072618,120.4377723,Saint Joseph Drug,0,2,1,0,0,0,2,0,0,105534014.0,R,855,1
10059310372,16.0731766,120.4386387,Seven G Drugmart,0,2,1,0,0,0,2,0,0,105534003.0,U,"2,436",1
10059370150,16.0717899,120.4383379,Farmacia ni Dok,0,2,1,0,0,0,2,0,0,105534014.0,R,855,1
10061987513,16.0634236,120.6692308,Primicias Pharmacy,0,1,0,0,0,0,0,0,0,105535008.0,R,"4,821",1
10073105506,15.222622,120.573134,Policarpio,0,8,2,1,1,5,17,0,0,305409021.0,U,"14,661",1
10074455455,16.6871356,121.5425596,South Star Drug,5,16,5,0,2,0,20,0,1,203135024.0,U,"7,377",1
10074455469,16.6893472,121.5470463,Mercury Drug,5,17,4,0,2,0,27,0,1,203135013.0,U,905,1
10077970306,15.2306766,120.5722904,San Juan Farmacia,0,5,2,1,2,1,11,0,0,305409015.0,R,"2,284",1
10077970307,15.2306844,120.572039,iWell Pharmacy,0,5,2,1,2,1,11,0,0,305409015.0,R,"2,284",1
10078283644,15.9292165,120.8426712,Saint Joseph Drug,0,1,1,0,0,0,1,0,0,105544046.0,U,"1,843",1
10078283654,15.9293326,120.8423983,TGP,0,1,1,0,0,0,1,0,0,105544046.0,U,"1,843",1
10079131827,16.6918992,121.5550099,Mercury Drug,5,17,4,0,2,2,26,0,1,203135037.0,U,"1,435",1
10082366113,15.3421781,120.5943261,Botica San Nicolas,2,14,3,0,2,6,39,0,1,306904020.0,U,"6,933",1
10083161038,16.4128261,120.5962668,Generika,11,95,26,4,33,35,680,0,15,1430300142.0,U,104,0
10090052502,14.4932824,121.0146953,G.V. Pharmacy,5,31,9,2,6,1,70,1,7,1381000011.0,U,"72,520",1
10090292043,14.4889147,121.0577193,Rightway Pharmacy,18,17,29,10,37,21,69,0,6,1381500008.0,U,"60,376",3
10091327474,14.6865616,121.0639856,The Generics Pharmacy,1,18,11,2,21,5,108,0,10,1381300080.0,U,"110,738",3
10092579054,14.5388301,121.0007921,Generika Drugstore,13,164,19,4,25,23,405,1,19,1381100097.0,U,"1,361",0
10092604645,14.5431094,121.006178,Audrey Drugstore,13,283,21,5,26,32,437,0,22,1381100136.0,U,"2,167",0
10095746614,15.1679284,120.5931835,KM Pharmacy and Mini Mart,19,53,9,1,19,21,388,0,5,330100003.0,U,"42,274",3
10095746615,15.1679672,120.5917861,Boti-Care Pharmacy,19,54,9,1,19,21,385,0,5,330100003.0,U,"42,274",3
10095976312,15.1479434,120.5745954,Med-Plus Drugstore,7,15,3,0,5,9,144,0,4,330100017.0,U,"24,653",1
10096092752,15.1244818,120.5714777,J. Sicat Drugstore and Convenience,4,8,3,0,2,6,77,0,0,305415031.0,U,"18,624",1
10096541940,14.6864128,121.0852565,Emmylou & Miko,5,25,17,2,21,8,115,0,8,1381300140.0,U,"111,901",3
10096541943,14.6864196,121.0855688,The Generics Pharmacy,5,25,17,2,21,8,115,0,8,1381300140.0,U,"111,901",3
10096541964,14.6862794,121.0860495,,5,25,17,2,20,8,115,0,8,1381300140.0,U,"111,901",3
10101717916,15.6691412,120.5802318,Generika,0,10,2,0,3,4,57,0,0,306910024.0,U,"8,825",1
10103476588,15.442734,120.7287745,Mercury Drug,2,3,0,0,3,1,10,0,3,306907019.0,U,"3,615",1
10109955740,14.9120105,120.7665642,Generika Drugstore,1,3,3,0,4,3,10,0,0,301407009.0,U,"2,175",1
10110842728,14.7202353,121.0383417,100 Generic Pharmacy,6,31,13,2,14,15,95,0,6,1381300070.0,U,"15,468",3
10111616946,14.7951723,120.9265026,Dela Rama Pharmacy,0,13,3,0,4,1,18,0,1,301404015.0,R,"2,793",1
10111616955,14.7952277,120.9266605,TGP,0,13,3,0,4,1,18,0,1,301404003.0,U,"8,841",1
10111636840,14.7963364,120.924846,Zure RX Drug,0,12,3,0,4,1,16,0,1,301404014.0,U,709,1
10111636841,14.7960129,120.9248936,Fryzie Pharmacy,0,12,3,0,4,1,18,0,1,301404014.0,U,709,1
10111636847,14.796184,120.9249245,MGL Drugstore,0,12,3,0,4,1,18,0,1,301404014.0,U,709,1
10111687691,14.7998074,120.9233674,GAB Pharmacy,0,13,3,0,4,1,15,0,0,301404010.0,R,"4,813",1
10111753363,14.8001737,120.923686,Reymalyn Pharmacy,0,13,3,0,5,1,15,0,0,301404010.0,R,"4,813",1
10112050946,14.7619722,120.9484662,TGP,3,8,3,1,8,8,47,0,7,301411016.0,U,"8,056",1
10112050949,14.7618912,120.9481068,Cruz's Pharmacy,3,8,3,1,8,8,46,0,7,301411010.0,U,"4,968",1
10112050956,14.7624313,120.94832,Doc Ariel's Pharmacy,3,8,3,1,7,8,47,0,7,301411016.0,U,"8,056",1
10114721650,14.6841552,120.9875205,Saint Francis Generic Drug,0,36,13,3,21,15,118,0,3,1381600011.0,U,"95,809",3
10114721655,14.6840929,120.9873093,The Realmed Pharmacy,0,36,13,3,21,15,118,0,3,1381600011.0,U,"95,809",3
10115951622,16.3765445,120.6259071,Farmak's Drugstore,0,2,1,0,3,0,22,0,0,1430300054.0,U,"12,006",1
10120054318,8.4314265,124.290522,,0,1,1,0,0,0,2,0,0,1004320008.0,U,"5,714",1
10120056818,8.3997259,124.2886012,,0,0,0,0,0,0,1,0,0,1004318010.0,U,"8,781",1
10120075517,8.5026853,124.3074441,,0,3,4,0,3,1,11,0,0,1004310011.0,U,"7,847",1
10120075617,8.5008323,124.3075958,,0,3,4,0,3,1,11,0,0,1004310011.0,U,"7,847",1
10120088517,8.560691,124.3540146,,0,0,0,0,1,0,2,0,0,1004315005.0,U,"5,252",1
10120094917,8.5944635,124.4042538,,0,0,1,0,0,0,0,0,0,1004309009.0,R,"3,091",1
10121305630,14.465118,120.9715379,HLBL Pharmacy,3,39,15,1,18,7,94,0,9,1380200009.0,U,"20,851",3
10121339832,14.4660628,120.9730413,Generika Drugstore,3,35,12,1,18,7,91,0,9,1380200009.0,U,"20,851",3
10121392591,14.4651317,120.9676809,Watsons Pharmacy,4,31,13,1,13,6,73,0,8,1380200009.0,U,"20,851",3
10121472529,14.4714953,120.9741088,Pharmacy for Less,2,11,10,1,14,6,52,0,10,1380200007.0,U,"38,405",1
10121478360,14.4729796,120.9763263,Farmacia ni Dok,2,10,10,1,10,8,40,0,10,1380200007.0,U,"38,405",1
10121478361,14.4730153,120.9763733,Generika Drugstore,2,10,10,1,10,8,40,0,10,1380200007.0,U,"38,405",1
10130886912,16.1111194,120.5442184,Blue Pharmacy,0,2,0,0,1,0,11,0,0,105530028.0,R,"1,457",1
10130964558,16.1102375,120.5440213,Farmacia Higino,0,2,0,0,1,0,11,0,0,105530026.0,U,"2,185",1
10130964566,16.1105151,120.5440414,Farmaciti Drugstore,0,2,0,0,1,0,11,0,0,105530026.0,U,"2,185",1
10130964586,16.1108153,120.544036,Generika,0,2,0,0,1,0,11,0,0,105530026.0,U,"2,185",1
10130964591,16.110912,120.5440199,Mercury Drug,0,2,0,0,1,0,11,0,0,105530026.0,U,"2,185",1
10133278725,15.778774,120.6663588,J.V. Erese Pharmacy,0,2,0,0,0,0,2,0,0,304906021.0,R,"1,372",1
10133610808,15.7781152,120.6636733,Pharma Care Drugmart,0,2,0,0,0,0,1,0,0,304906023.0,R,"1,776",1
10137299998,14.5913894,121.0331989,Mercury Drug,4,170,13,5,35,29,380,0,47,1380500002.0,U,"4,939",0
10137871664,16.1570699,120.5217348,Haque Pharmacy,1,1,0,0,1,0,9,0,0,105541006.0,R,"4,122",1
10138758517,7.5522948,126.1375001,,1,1,1,0,0,1,0,0,0,1108210011.0,U,"11,018",1
10145319260,14.5891598,121.089934,Mediserv Pharmacy,3,47,8,3,11,18,151,0,23,1381200017.0,U,"73,979",3
10151867361,15.0255028,120.6974021,Rogz 98 Drugstore,3,17,10,0,2,8,66,0,19,305416008.0,U,"10,832",1
10151998193,15.0168306,120.70269,TGP,2,9,2,0,2,8,28,0,12,305416030.0,U,"9,899",1
10151998194,15.0169128,120.7026635,C2J Drug and Convenience Store,2,9,2,0,2,8,28,0,12,305416030.0,U,"9,899",1
10152113740,15.013191,120.7062963,Valuefirst Laboratory,1,4,0,0,2,5,13,0,5,305421002.0,U,"5,488",1
10155053588,15.7695011,120.6935491,Happy Med Pharmacy,0,0,0,0,0,0,1,0,0,304906010.0,R,"1,066",1
10157381790,15.6913488,120.7260092,Guimba District Hospital PMPC Pharmacy,0,0,0,0,0,0,0,0,0,304911045.0,R,"2,623",1
10157381795,15.6911002,120.7262492,Delbert Drugstore & General Merchandise,0,0,0,0,0,0,0,0,0,304911045.0,R,"2,623",1
10157381800,15.6909446,120.7264048,HM Mina Botika,0,0,0,0,0,0,0,0,0,304911045.0,R,"2,623",1
10157754599,15.6596931,120.7654001,Watsons Pharmacy,5,5,3,0,4,2,13,0,0,304911060.0,U,"3,873",1
10164014668,14.7923599,121.0624608,Med-x,7,10,7,8,7,2,31,0,3,301420031.0,U,"42,207",3
10166853679,16.5278121,120.3297222,Generika Drugstore,0,8,2,0,3,1,16,0,0,103307015.0,U,"4,001",1
10167631170,8.4675459,124.5875901,Farmacia Gican,1,0,1,0,3,0,6,0,0,1030500060.0,U,"13,007",1
10167837738,14.3921571,120.8512214,Watsons,6,15,4,1,13,3,75,0,1,402120034.0,U,"6,866",1
10169489267,7.8496425,123.5783352,Velayo Pharmacy,3,0,2,1,7,1,6,0,0,907330023.0,U,"7,731",1
10169503996,14.795395,120.8780301,Fifth Star Drugstore,0,3,3,0,4,2,13,0,1,301405010.0,U,"3,570",1
10169649769,14.8030334,120.8798258,AnJ Drugstore,0,3,4,0,4,2,14,0,1,301405004.0,U,"12,950",1
10169649776,14.798787,120.87848,CYEB Drugstore,0,3,4,0,4,2,14,0,1,301405004.0,U,"12,950",1
10169714481,14.8132976,120.8844117,,2,5,2,1,1,1,20,0,0,301405004.0,U,"12,950",1
10169898945,14.8284328,120.884059,JMC Drugcare Pharmacy,3,9,4,1,1,6,35,0,0,301408006.0,U,"3,468",1
10169898946,14.8284331,120.8840416,YCVC Botika ng Bayan,3,9,4,1,1,6,35,0,0,301408006.0,U,"3,468",1
10173600936,14.8601596,120.8587175,Botica ni Sangko,4,5,2,1,2,2,17,0,2,301408010.0,U,"16,386",1
10173600941,14.8602814,120.8586994,Farmacia ni Dok,3,5,2,1,2,2,17,0,2,301408010.0,U,"16,386",1
10173629354,14.8538163,120.860646,Rod Ryan Drugstore,6,7,1,1,1,3,49,0,2,301408010.0,U,"16,386",1
10173629355,14.8537599,120.8606641,Cagayan Valley Pharmacy,6,7,1,1,1,3,48,0,2,301408010.0,U,"16,386",1
10173629360,14.8539355,120.8608425,Santa Rita Pharmacy,6,7,1,1,1,3,50,0,2,301408010.0,U,"16,386",1
10173629368,14.8540081,120.8608197,TGP,6,7,1,1,1,3,51,0,2,301408010.0,U,"16,386",1
