amenity,operator,Latitude,Longitude,Amenity_Type,Raw_Amenity,OSM_ID,name,addr:city,addr:postcode,addr:street,addr:street:corner,brand,brand:wikidata,brand:wikipedia,healthcare,dispensing,drive_through,access:covid19,addr:village,delivery:covid19,shop,takeaway:covid19,addr2:street,branch,opening_hours,source,source:url,addr:province,mapillary,wheelchair,addr:quarter,brand:facebook,brand:website,description,level,payment:cash,addr:state,addr:housenumber,check_date,contact:phone,payment:credit_cards,payment:debit_cards,payment:qr_code,email,phone,ref:vatin,website,source:name,is_in:city,is_in:zip,addr:housename,facebook,payment:gcash,addr:district,air_conditioning,source:feature,source:position,survey:date,source:ph,opening_hours:covid19,note,contributor:ph,official_name,ph:contributor,addr:street:es,addr:floor,addr:town,addr:unit,addr:municipality,addr:place,alt_name,name:abbr,source_ref,building,image,ele,addr:building,contact:facebook,contact:website,wpt_symbol,addr:country,FIXME,arivac:name,arivac:type_id,arivac:typetxt,roof:material,wall:material,contributor,old_name,fixme,name:en,payment:mastercard,payment:visa,wpt_description,addr:barangay,short_name,not:brand:wikidata,check_date:opening_hours,operational_status,backup_generator,capacity:persons,operator:type,survey:name,water_source,addr:suburb,mobile,addr:city_block,internet_access,payment:cards,addr:housewing,contact:mobile,level:ref,name:it,sym,time,cmt,is_in:town,atm,name:es,emergency,surveillance,surveillance:type,previously,opening_hours:drive_through,operator:wikidata,operator:wikipedia,payment:mastercard_debit,payment:visa_debit,addr:street_1,postal_code,contact:email,layer,addr:neighbourhood,delivery,smoking,wall:material_1,noname,bubbleid,old_addr:street,addr:city:es,name:fr,payment:coins,payment:cryptocurrencies,boutique,addr:subdistrict,admin_level,payment:contactless,strapline,old_addr:housenumber,addr:milestone,floor:material,addr:hamlet,name:ru,San,building:levels,building:material,money_transfer,parking,unisex,nohousenumber,building:use,start_date,addr:block_number,delivery:partner,indoor,room,currency:XBT,payment:lightning,payment:lightning_contactless,payment:onchain,payment:telephone_cards,payment:maya,payment:paymaya,payment:qr_ph,internet_access:ssid,addr:lot,outdoor_seating,name:ceb,Transit,Finance,Education,Retail,Civic,Healthcare,Food_Place,Government,Infrastructure,index_right,adm4_psgc,adm4_en,geo_level,len_crs,area_crs,len_km,area_km2
pharmacy,,14.3922811,121.0445409,Pharmacy,pharmacy,10606300430,Mance Drugstore,,,,,,,,pharmacy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,24,13,0,19,11,83,0,5,34963.0,1380800006.0,Putatan,Bgy,13924.0,4288704.0,13.0,4.0
pharmacy,,10.3270644,124.7894055,Pharmacy,pharmacy,10613667037,Balaang Bata,,,,,,,,pharmacy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,0,0,2,0,7,0,0,24014.0,803707023.0,Kalanggaman District,Bgy,2267.0,123181.0,2.0,0.0
pharmacy,,10.3272944,124.7896596,Pharmacy,pharmacy,10613667038,Chy Pharmacy,,,,,,,,pharmacy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,0,0,2,0,7,0,0,24014.0,803707023.0,Kalanggaman District,Bgy,2267.0,123181.0,2.0,0.0
pharmacy,,14.5164858,121.2365161,Pharmacy,pharmacy,10613726926,MMCL pharmacy,,,Sumulong Street,,,,,pharmacy,,,,,,,,,,,,,,,no,,,,,,,,590,2023-02-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,4,3,0,1,1,10,0,0,12582.0,405809006.0,San Jose,Bgy,6278.0,1270247.0,6.0,1.0
pharmacy,,14.5736441,121.0579283,Pharmacy,pharmacy,10631213856,Watsons,,,Pioneer,,,,,pharmacy,,,,,,,,,,"PH,Mo-Su 09:00-21:00",,,,,no,,,,,,,,,2023-02-09,,,,,,,,,,,,Pioneer Center,,,,,,,,,,,,,,,G,,,,,,,,,,,,,,,,,,,,,,,,,,yes,yes,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,319,18,6,20,22,618,0,63,35210.0,1381200009.0,Kapitolyo,Bgy,4610.0,1017495.0,4.0,1.0
pharmacy,,14.4802545,120.9007350,Pharmacy,pharmacy,10632815417,Generika Drugstore,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,9,2,1,7,1,19,0,0,9932.0,402105053.0,Barangay 57,Bgy,1995.0,190927.0,1.0,0.0
pharmacy,,14.4897302,120.9028978,Pharmacy,pharmacy,10633704210,TGP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,8,1,1,7,1,16,0,0,9916.0,402105037.0,Barangay 42,Bgy,1154.0,46533.0,1.0,0.0
pharmacy,,14.5739784,121.0577278,Pharmacy,pharmacy,10635667212,The generics pharmacy,,,Pioneer,,,,,pharmacy,,no,,,,,,,,09:30-20:30,,,,,no,,,,Pharmacy located inside Pioneer Center,,,,,2023-02-10,,,,,,,,,,,,Pioneer Center,,,,,,,,,,,,,,,G,,,,,,,,,,,,,,,,,,,,,,,,,,yes,yes,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,322,17,6,20,22,618,0,63,35210.0,1381200009.0,Kapitolyo,Bgy,4610.0,1017495.0,4.0,1.0
pharmacy,,14.6902658,121.0855961,Pharmacy,pharmacy,10647854893,Kris Jel Pharmacy,,,,,,,,pharmacy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,35,23,2,20,10,127,0,11,35371.0,1381300140.0,Holy Spirit,Bgy,8362.0,3265233.0,8.0,3.0
pharmacy,,14.6513459,121.1155913,Pharmacy,pharmacy,10647910555,Watsons,Marikina,,Champagnat Street,,Watsons,Q7974785,,,,,,,,,,West Drive,,,,,,697921901531769,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,37,17,1,16,15,269,0,13,34954.0,1380700013.0,Marikina Heights,Bgy,7436.0,2336212.0,7.0,2.0
pharmacy,,14.4095041,120.8836751,Pharmacy,pharmacy,10649457033,OneCure Rx Drugstore,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,2,0,1,0,1,16,0,1,10081.0,402108031.0,Bacao II,Bgy,9439.0,2465667.0,9.0,2.0
pharmacy,,13.9432993,121.1617186,Pharmacy,pharmacy,10656686764,Jude Pharmacy,Lipa,,P. Torres Street,,,,,pharmacy,,,,,,,,,,,interpolation,,,693249212482985,,,,,,,,,,2024-11-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,39,7,0,8,24,180,0,8,9169.0,401014046.0,Poblacion Barangay 5,Bgy,1002.0,54640.0,1.0,0.0
pharmacy,,13.9430821,121.1618008,Pharmacy,pharmacy,10656686767,Billy Pharmacy,Lipa,,P. Torres Street,,,,,pharmacy,,,,,,,,,,,interpolation,,,5791369484244547,,,,,,,,,,2024-11-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,39,7,0,8,24,181,0,8,9169.0,401014046.0,Poblacion Barangay 5,Bgy,1002.0,54640.0,1.0,0.0
pharmacy,,13.9441480,121.1535118,Pharmacy,pharmacy,10656759337,Pearl Joy Pharmacy,Lipa,,Ayala Highway,,,,,pharmacy,,,,,,,,,,,interpolation,,,581033533872673,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,41,7,0,8,24,170,0,8,9154.0,401014031.0,Mataas Na Lupa,Bgy,4128.0,777779.0,4.0,0.0
pharmacy,,13.9447098,121.1529256,Pharmacy,pharmacy,10656804163,Zure RX Drug,Lipa,,San Carlos Drive,,,,,pharmacy,,,,,,,,,,,interpolation,,,2735923943209821,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,41,7,0,8,24,170,0,8,9154.0,401014031.0,Mataas Na Lupa,Bgy,4128.0,777779.0,4.0,0.0
pharmacy,,13.9210118,122.1015060,Pharmacy,pharmacy,10669860544,TGP,,,A. Bonifacio Street,,The Generics Pharmacy,Q61948677,,pharmacy,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,The Generics Pharmacy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,7,1,0,1,0,7,0,1,11681.0,405619047.0,Tabing Dagat,Bgy,1702.0,100613.0,1.0,0.0
pharmacy,,14.5761290,121.0627658,Pharmacy,pharmacy,10672634339,Mercury Drug,,,Camino Verde Road,,Mercury Drug,Q6818610,,pharmacy,yes,,,,,,,,,,,,,,,,,,,,,,,2023-02-17,,,,,,,,,,,,Estancia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,327,12,4,23,20,631,0,63,35214.0,1381200013.0,Oranbo,Bgy,3321.0,521333.0,3.0,0.0
pharmacy,,14.5869370,121.1778962,Pharmacy,pharmacy,10687051077,THR Drug Store,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,38,15,0,11,6,117,0,22,12469.0,405802008.0,San Jose,Bgy,91211.0,88123374.0,91.0,88.0
pharmacy,,14.5876953,121.1750762,Pharmacy,pharmacy,10687074865,TGP,,,Pascual Oliveros Street,,The Generics Pharmacy,Q61948677,,pharmacy,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,The Generics Pharmacy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,38,15,0,13,6,119,0,23,12470.0,405802009.0,San Roque,Bgy,14144.0,7110911.0,14.0,7.0
pharmacy,,10.6996097,122.5516279,Pharmacy,pharmacy,10689738676,Botica Geneca,Iloilo,,Marcelo H. del Pilar Street,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,91,19,1,10,11,255,0,7,20172.0,631000174.0,Taal,Bgy,2751.0,328207.0,2.0,0.0
pharmacy,,14.7914467,121.0669219,Pharmacy,pharmacy,10691294145,Southstar Drug,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,10,7,5,5,2,29,0,3,6240.0,301420031.0,Graceville,Bgy,8353.0,2559686.0,8.0,2.0
pharmacy,,16.9398284,121.7661732,Pharmacy,pharmacy,10691672387,Biomediko Pharmacy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.facebook.com/people/Biomediko-Pharmacy/100077320935223/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,18,1,0,4,3,13,0,3,4384.0,203108059.0,San Fermin,Bgy,14398.0,7220344.0,14.0,7.0
pharmacy,,14.8536446,121.0727404,Pharmacy,pharmacy,10693246814,Generika Drugstore,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,1,4,0,3,2,7,0,1,6246.0,301420037.0,Minuyan II,Bgy,4744.0,366134.0,4.0,0.0
pharmacy,,14.8536691,121.0729804,Pharmacy,pharmacy,10693246830,Savemed Pharmacy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,1,4,0,4,2,5,0,1,6215.0,301420006.0,Minuyan I,Bgy,2333.0,162362.0,2.0,0.0
pharmacy,,14.5616746,121.1206799,Pharmacy,pharmacy,10694442613,MOBI Pharmacy,,,,,,,,,,,,,,,,,,Mo-Su 09:00-08:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,20,13,3,28,22,105,1,6,12633.0,405813005.0,Santa Ana,Bgy,19141.0,6469681.0,19.0,6.0
pharmacy,,16.4156166,120.6124904,Pharmacy,pharmacy,10704276883,Modern Palengke Pharmacy,Baguio,2600,Navy Base Road,,,,,pharmacy,,,,,,,,,,,,,,,,Saint Joseph Village,,,,0,,,42,,,,,,,,,,,,,Building 3,,,,,,,,,,,,,,,4th Basement,,,,,,,,,,,,100086755659342,,,PH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,+63 947 425 3011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,70,14,0,17,25,575,0,18,36609.0,1430300110.0,Saint Joseph Village,Bgy,3827.0,676705.0,3.0,0.0
pharmacy,,16.9119526,121.0611976,Pharmacy,pharmacy,10705570407,Mega Generics Pharmacy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,2,0,0,0,1,9,0,2,35929.0,1402701016.0,Poblacion,Bgy,4798.0,903656.0,4.0,0.0
pharmacy,,14.7920043,121.0592860,Pharmacy,pharmacy,10706596612,Onedose Pharmacy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,10,7,6,7,2,30,0,3,6240.0,301420031.0,Graceville,Bgy,8353.0,2559686.0,8.0,2.0
pharmacy,,6.9434938,126.2436924,Pharmacy,pharmacy,10711552201,TGP,,,,,The Generics Pharmacy,Q61948677,,pharmacy,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,The Generics Pharmacy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,1,0,6,0,0,32084.0,1102509007.0,Dahican,Bgy,45784.0,29865309.0,45.0,29.0
pharmacy,,6.9448184,126.2319407,Pharmacy,pharmacy,10711552202,Noime Pharmacy,,,,,,,,pharmacy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,7,2,0,1,0,15,0,0,32096.0,1102509020.0,Matiao,Bgy,20850.0,10151399.0,20.0,10.0
pharmacy,,6.9559038,126.2070948,Pharmacy,pharmacy,10712272032,Paredes,,,,,,,,pharmacy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,11,1,0,0,0,14,0,0,32082.0,1102509005.0,Central,Bgy,22013.0,10546935.0,22.0,10.0
pharmacy,,6.9578246,126.2077543,Pharmacy,pharmacy,10712272033,,,,,,,,,pharmacy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,11,1,0,0,0,14,0,0,32082.0,1102509005.0,Central,Bgy,22013.0,10546935.0,22.0,10.0
pharmacy,,9.7436051,118.7401784,Pharmacy,pharmacy,10720906405,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,27,2,0,1,9,110,0,2,39404.0,1731500047.0,San Miguel,Bgy,10119.0,3987110.0,10.0,3.0
pharmacy,,10.9725515,124.9608103,Pharmacy,pharmacy,10721525105,Carol’s pharmacy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,4,0,1,0,0,24631.0,803725018.0,Poblacion District I,Bgy,1776.0,154679.0,1.0,0.0
pharmacy,,9.5508498,123.7716522,Pharmacy,pharmacy,10725014905,paz pharmacy,,,,,,,,pharmacy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,10,0,0,3,0,112,0,0,20975.0,701233010.0,Tawala,Bgy,13619.0,9427196.0,13.0,9.0
pharmacy,,11.1471101,124.4739494,Pharmacy,pharmacy,10727111405,MATAG-OB PHARMACY,,,,,,,,pharmacy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,2,3,0,1,0,0,24800.0,803733012.0,Talisay,Bgy,2033.0,213612.0,2.0,0.0
pharmacy,,9.6519273,123.8763695,Pharmacy,pharmacy,10728974306,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,5,1,0,8,0,28,1,2,21124.0,701242006.0,Dampas,Bgy,9331.0,4545075.0,9.0,4.0
pharmacy,,9.6385330,124.0300175,Pharmacy,pharmacy,10729654507,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,6,0,1,8,0,12,0,2,20847.0,701229021.0,Poblacion Sawang,Bgy,2605.0,357960.0,2.0,0.0
pharmacy,,11.1797427,119.3894850,Pharmacy,pharmacy,10729850657,The Generics Pharmacy,,,,,,,,pharmacy,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,19,0,0,2,1,97,0,1,38967.0,1705312011.0,Maligaya Pob.,Bgy,4267.0,784728.0,4.0,0.0
pharmacy,,14.4728312,120.9766214,Pharmacy,pharmacy,10732179462,The Generics Pharmacy,,,Naga Road,,The Generics Pharmacy,Q61948677,,pharmacy,,,,,,,,,,,,,,128226043115300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TGP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,10,11,1,10,8,41,0,10,33946.0,1380200007.0,Pulang Lupa Uno,Bgy,7437.0,1428845.0,7.0,1.0
pharmacy,,11.1785413,119.3899200,Pharmacy,pharmacy,10732216259,,,,,,,,,pharmacy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,20,0,0,2,1,99,0,1,38967.0,1705312011.0,Maligaya Pob.,Bgy,4267.0,784728.0,4.0,0.0
pharmacy,,11.1798186,119.3890880,Pharmacy,pharmacy,10732216263,,,,,,,,,pharmacy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,19,0,0,2,1,97,0,1,38958.0,1705312002.0,Buena Suerte Pob.,Bgy,50784.0,13472678.0,50.0,13.0
pharmacy,,14.3512737,121.0633242,Pharmacy,pharmacy,10734055173,ATM Pharmacy,,,,,,,,pharmacy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,31,12,0,9,5,59,0,4,11128.0,403425010.0,Nueva,Bgy,5378.0,562711.0,5.0,0.0
pharmacy,,11.1550904,123.8069418,Pharmacy,pharmacy,10734915605,ThreeSixty Pharmacy,,,,,,,,,,,,,,,,,Santa Fe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,1,0,4,0,32,0,1,22154.0,702244008.0,Poblacion,Bgy,3653.0,583490.0,3.0,0.0
